age,job,marital,education,default,balance,housing,loan,day,month,duration
30,management,married,tertiary,no,5381,no,no,17,nov,375
32,management,single,tertiary,no,17,no,no,22,aug,72
47,blue-collar,married,primary,no,4040,no,no,11,aug,53
38,management,single,tertiary,no,427,yes,no,6,may,17
51,management,married,tertiary,no,385,no,no,11,aug,39
27,services,single,secondary,no,266,no,yes,7,jul,232
58,retired,single,tertiary,no,1411,yes,no,13,may,425
56,management,married,primary,no,7747,no,no,5,jun,103
40,blue-collar,married,primary,no,2129,yes,no,20,apr,1156
47,entrepreneur,married,secondary,no,318,no,no,4,aug,299
23,blue-collar,single,secondary,no,105,yes,no,16,may,498
46,blue-collar,married,secondary,no,2603,yes,yes,11,may,50
57,services,married,primary,no,443,no,no,17,jul,167
40,services,married,secondary,no,-116,yes,no,29,may,176
30,admin.,married,tertiary,no,285,no,no,5,feb,693
58,retired,married,primary,no,5092,no,no,11,jun,199
36,blue-collar,divorced,secondary,no,719,yes,no,13,may,1052
37,blue-collar,married,primary,no,0,yes,no,26,may,24
51,blue-collar,married,primary,no,2095,yes,yes,2,feb,438
30,blue-collar,single,secondary,no,-390,yes,no,5,may,275
39,technician,married,tertiary,no,108,no,no,28,may,589
33,blue-collar,married,secondary,no,1134,yes,no,23,may,304
60,blue-collar,married,primary,no,228,yes,no,28,may,249
29,self-employed,married,tertiary,no,1,no,no,18,jul,167
31,admin.,married,secondary,no,0,yes,yes,18,nov,79
52,management,married,tertiary,no,1453,no,no,29,jul,254
30,admin.,single,secondary,no,28,no,no,20,aug,107
47,blue-collar,married,secondary,no,1388,yes,no,17,apr,119
46,management,divorced,tertiary,no,0,no,yes,29,aug,38
31,technician,married,tertiary,no,0,no,no,29,aug,70
29,blue-collar,married,secondary,no,15,no,no,3,jun,136
34,services,married,secondary,no,22,yes,no,6,may,344
44,services,married,secondary,no,983,no,no,28,jan,123
60,blue-collar,married,secondary,no,2879,yes,no,5,aug,122
51,services,married,primary,no,-553,yes,no,4,jun,149
31,housemaid,single,tertiary,no,596,no,no,28,jan,30
33,blue-collar,married,secondary,no,1402,no,no,20,nov,63
53,admin.,divorced,secondary,no,223,yes,yes,22,jul,534
45,admin.,married,secondary,no,46,yes,no,5,may,234
51,management,married,tertiary,no,0,yes,yes,29,may,410
30,management,single,tertiary,no,1636,no,no,6,jun,301
58,blue-collar,married,primary,no,96,no,no,16,jun,76
26,blue-collar,single,primary,no,-295,yes,no,6,may,138
37,services,married,secondary,no,1,no,no,15,may,395
47,management,married,tertiary,no,60,no,no,2,jun,282
28,management,married,tertiary,yes,84,no,yes,28,jul,48
28,blue-collar,married,secondary,no,4287,no,no,30,apr,171
43,management,divorced,tertiary,no,1,yes,yes,2,jun,28
43,services,married,secondary,no,192,yes,yes,30,may,273
57,management,married,tertiary,no,1172,yes,no,20,nov,72
34,entrepreneur,married,tertiary,no,105,yes,no,28,may,249
36,admin.,divorced,tertiary,no,4708,no,no,15,jun,104
32,technician,single,secondary,no,-1,yes,no,12,may,37
46,management,married,unknown,no,802,yes,no,25,jul,417
36,technician,married,secondary,no,22,no,no,6,jun,464
33,management,married,tertiary,no,3301,yes,no,2,nov,131
48,blue-collar,married,primary,no,2227,no,no,18,aug,98
58,entrepreneur,married,secondary,no,2,no,no,16,jun,684
56,housemaid,married,primary,no,445,no,no,21,nov,13
53,management,married,tertiary,no,241,yes,no,19,nov,137
41,blue-collar,married,secondary,no,429,yes,no,13,may,244
35,admin.,married,secondary,no,11,yes,no,23,jul,103
31,management,married,tertiary,no,50,no,no,19,aug,37
51,admin.,divorced,secondary,no,2195,yes,no,13,may,59
40,technician,married,secondary,no,1270,no,no,17,apr,342
40,technician,divorced,secondary,no,2394,no,no,9,jun,75
44,services,married,secondary,no,3536,no,no,31,jul,106
37,blue-collar,married,secondary,no,-4,yes,yes,29,may,381
49,entrepreneur,married,secondary,no,-1965,no,yes,10,jul,317
56,retired,married,secondary,no,5879,no,no,20,jun,237
25,student,single,secondary,no,469,no,no,24,feb,524
29,management,single,tertiary,no,502,no,no,12,apr,366
35,admin.,single,tertiary,no,777,no,yes,28,may,85
41,entrepreneur,divorced,secondary,no,1588,yes,yes,20,jun,10
38,blue-collar,married,secondary,no,376,yes,no,7,may,1521
61,housemaid,married,primary,no,848,no,no,27,apr,605
36,technician,married,secondary,no,-393,no,no,14,aug,119
52,blue-collar,married,primary,no,4660,no,no,18,aug,82
31,technician,single,tertiary,no,176,no,no,21,aug,241
33,unemployed,married,tertiary,no,3335,no,no,15,jun,92
49,blue-collar,married,primary,no,-167,no,no,7,jul,51
45,technician,single,tertiary,no,1591,no,no,15,jul,392
71,retired,married,secondary,no,2064,no,no,9,nov,379
34,management,single,tertiary,no,1310,no,yes,20,nov,90
33,admin.,single,secondary,no,1221,yes,no,23,may,245
28,blue-collar,married,secondary,no,-26,no,yes,30,jan,81
52,technician,married,secondary,no,337,yes,no,8,may,247
54,blue-collar,married,primary,no,2440,no,yes,17,nov,334
51,blue-collar,married,unknown,no,0,yes,no,7,may,10
59,retired,married,secondary,no,25947,no,no,13,aug,292
25,admin.,single,tertiary,no,1734,no,no,19,oct,366
35,technician,married,tertiary,no,4,yes,no,14,may,88
49,blue-collar,married,primary,no,1032,yes,no,2,jun,41
33,technician,married,secondary,no,8,no,no,29,aug,462
30,self-employed,single,tertiary,no,3137,yes,no,31,jul,368
46,services,married,secondary,no,-522,yes,no,31,jul,61
43,services,single,secondary,no,21,no,no,3,feb,203
28,blue-collar,single,secondary,no,455,yes,no,11,jul,166
41,blue-collar,married,primary,no,4,no,no,23,jul,74
60,housemaid,divorced,primary,no,1412,no,no,22,jul,127
49,blue-collar,married,secondary,no,141,no,no,6,aug,275
30,technician,single,tertiary,no,6619,yes,no,21,aug,239
45,unemployed,married,primary,no,0,yes,no,2,feb,570
47,management,single,tertiary,no,0,no,no,21,aug,136
29,blue-collar,single,secondary,no,202,no,no,30,jan,128
59,admin.,married,secondary,no,2552,no,yes,5,aug,125
27,technician,married,tertiary,no,276,no,no,16,may,218
37,technician,married,secondary,yes,0,no,no,18,jun,236
25,technician,divorced,secondary,no,86,no,yes,8,jul,483
39,technician,divorced,secondary,no,507,no,no,20,aug,173
35,blue-collar,married,primary,no,602,yes,no,14,may,467
77,retired,married,primary,no,1492,no,no,1,sep,663
58,retired,divorced,secondary,no,0,no,no,17,jun,436
38,management,single,tertiary,no,2117,no,no,14,aug,81
50,blue-collar,married,primary,no,71,yes,no,6,may,678
27,management,single,secondary,no,843,no,no,12,jul,123
46,blue-collar,married,secondary,no,229,yes,no,17,apr,191
51,admin.,married,secondary,no,176,no,no,28,jan,214
58,retired,married,secondary,no,13,no,no,7,aug,92
42,entrepreneur,married,secondary,no,169,yes,no,15,may,87
27,technician,married,secondary,no,58,yes,no,28,may,82
34,technician,single,secondary,no,179,no,no,19,aug,294
31,admin.,single,secondary,no,50,no,no,29,jan,395
39,blue-collar,married,secondary,no,11854,yes,no,15,may,15
42,admin.,single,secondary,no,1022,yes,no,5,may,146
44,entrepreneur,married,secondary,no,692,no,no,18,jun,73
51,management,divorced,tertiary,no,1937,yes,no,18,nov,185
50,admin.,single,secondary,no,26,no,yes,24,jul,179
32,blue-collar,married,primary,no,0,yes,yes,8,may,82
45,blue-collar,married,primary,no,900,yes,no,9,jun,213
29,admin.,single,secondary,no,260,yes,no,4,feb,453
53,blue-collar,married,secondary,yes,-634,no,no,19,aug,695
29,services,married,secondary,no,30,yes,no,23,jul,74
57,admin.,married,primary,no,1694,yes,no,17,nov,378
41,blue-collar,married,secondary,no,167,no,no,20,jun,48
58,technician,married,secondary,no,4299,yes,no,29,may,348
52,housemaid,married,primary,no,135,no,no,8,aug,172
44,admin.,married,unknown,no,40,no,yes,6,may,160
34,blue-collar,married,primary,no,479,no,no,11,jul,772
44,management,married,tertiary,no,1945,no,no,14,may,191
56,technician,married,tertiary,no,1062,no,no,20,jun,37
36,entrepreneur,married,tertiary,no,0,no,no,2,jun,87
45,management,divorced,tertiary,no,2406,no,no,8,aug,248
57,management,married,tertiary,no,337,no,no,5,feb,59
49,management,married,tertiary,no,413,no,yes,31,jul,196
37,blue-collar,married,secondary,no,362,yes,no,20,may,277
44,blue-collar,divorced,unknown,no,284,no,no,3,feb,167
40,blue-collar,married,primary,no,-66,yes,no,6,may,288
28,technician,single,secondary,no,922,yes,no,7,apr,304
39,services,married,secondary,no,93,yes,no,11,may,72
40,technician,single,tertiary,no,693,no,no,30,jan,427
33,management,single,tertiary,no,307,no,no,23,jul,113
37,management,single,tertiary,no,427,yes,no,20,may,121
36,services,married,secondary,no,5024,no,no,21,may,139
39,blue-collar,divorced,unknown,no,463,yes,no,18,may,169
26,technician,single,tertiary,no,4130,no,no,28,jan,104
48,management,married,tertiary,no,190,no,no,25,aug,14
51,technician,married,secondary,no,2682,no,no,18,jun,56
35,technician,single,tertiary,no,144,yes,yes,4,feb,202
40,blue-collar,married,secondary,no,1938,yes,no,7,may,228
40,admin.,single,secondary,no,90,yes,no,2,jun,252
37,admin.,married,secondary,no,10465,no,no,17,jun,144
43,blue-collar,married,secondary,no,917,yes,no,8,may,87
48,management,married,primary,no,1744,no,no,9,jun,181
46,admin.,divorced,secondary,no,1198,yes,yes,7,apr,837
34,services,single,tertiary,no,371,no,no,20,may,77
52,management,married,tertiary,no,575,no,no,3,jun,315
57,management,married,secondary,no,123,no,no,2,feb,154
36,services,married,secondary,no,145,yes,no,2,feb,109
33,blue-collar,married,secondary,no,312,yes,no,4,jun,151
30,technician,single,secondary,no,893,no,no,26,aug,45
34,management,married,tertiary,no,105,yes,no,6,may,314
35,management,single,tertiary,no,0,yes,no,2,jun,184
34,blue-collar,single,secondary,no,186,no,no,2,feb,342
32,technician,single,secondary,no,-114,no,no,12,aug,155
30,blue-collar,single,secondary,no,228,no,no,5,feb,232
33,housemaid,married,primary,no,0,no,no,11,aug,237
31,technician,single,tertiary,no,279,yes,no,13,may,198
33,admin.,single,secondary,no,241,no,no,22,jul,490
48,technician,divorced,tertiary,no,2328,no,no,27,aug,129
38,technician,married,secondary,no,728,yes,no,18,nov,286
53,blue-collar,married,secondary,no,4380,no,no,19,aug,223
36,blue-collar,married,secondary,no,0,no,no,4,feb,235
37,management,married,tertiary,no,5432,yes,yes,20,may,774
36,blue-collar,married,secondary,no,222,yes,no,23,may,188
39,blue-collar,married,secondary,no,3832,yes,no,20,jun,14
50,admin.,married,secondary,no,715,no,no,28,aug,131
49,blue-collar,married,primary,no,6215,yes,no,11,may,549
41,services,married,secondary,no,2085,yes,no,26,may,125
32,services,married,secondary,no,1398,yes,yes,15,may,233
30,unemployed,single,tertiary,no,463,no,no,22,aug,374
46,management,married,tertiary,yes,-337,no,yes,21,aug,120
25,self-employed,married,tertiary,no,1182,yes,no,26,may,141
27,services,married,secondary,no,94,yes,no,15,may,352
28,student,single,secondary,no,5916,no,no,22,may,259
47,management,divorced,tertiary,no,4556,yes,no,14,may,146
39,management,divorced,tertiary,no,373,no,no,26,aug,148
28,admin.,married,secondary,no,170,yes,yes,21,may,492
45,technician,divorced,secondary,no,146,no,no,8,jul,216
30,management,married,tertiary,no,1384,yes,no,14,aug,60
48,blue-collar,married,primary,no,595,no,no,24,jul,464
60,blue-collar,married,primary,no,4903,no,yes,9,jun,290
48,entrepreneur,married,secondary,no,4037,no,no,6,jun,23
38,management,single,tertiary,no,1746,yes,no,21,may,139
31,management,single,tertiary,no,18,no,no,8,aug,82
52,unemployed,married,primary,no,1724,no,no,29,jan,73
28,blue-collar,single,secondary,no,1735,yes,no,20,apr,89
51,blue-collar,married,unknown,no,0,no,no,2,jun,61
32,technician,married,secondary,no,367,yes,no,11,may,214
52,entrepreneur,divorced,secondary,no,105,no,yes,22,jul,275
23,blue-collar,single,secondary,no,537,yes,no,7,may,172
51,management,married,tertiary,yes,0,no,yes,29,jul,204
49,services,married,secondary,no,653,no,no,11,aug,317
37,self-employed,married,secondary,no,487,no,yes,27,aug,155
32,management,single,tertiary,no,1434,no,no,11,aug,1144
32,management,married,tertiary,no,1683,yes,yes,20,apr,72
56,services,married,secondary,no,530,yes,no,20,may,51
49,technician,married,unknown,no,-287,yes,no,26,may,49
49,management,married,tertiary,no,271,yes,no,5,feb,18
53,management,married,tertiary,no,1945,no,no,7,aug,262
32,admin.,married,secondary,no,57,no,yes,22,jul,50
60,retired,married,secondary,no,5632,yes,no,30,jul,380
40,blue-collar,married,secondary,no,750,yes,yes,16,apr,340
41,services,married,secondary,no,3992,yes,no,20,nov,281
55,blue-collar,married,primary,no,11,no,no,17,jun,150
33,management,single,tertiary,no,383,yes,no,9,jul,125
49,blue-collar,married,secondary,no,598,yes,no,15,may,219
26,management,single,tertiary,no,3178,no,no,2,jun,64
56,management,divorced,tertiary,no,505,no,no,9,feb,108
27,admin.,single,tertiary,no,73,no,no,29,jan,242
55,unemployed,married,secondary,no,1436,yes,no,4,feb,969
55,technician,divorced,tertiary,no,264,yes,no,30,may,34
26,management,single,tertiary,no,1720,no,no,3,feb,383
34,technician,married,secondary,no,-25,no,no,15,may,207
38,housemaid,married,secondary,no,634,no,no,11,jun,105
88,retired,married,primary,no,648,no,no,3,sep,318
38,admin.,married,secondary,no,0,yes,no,16,jul,284
44,technician,divorced,secondary,no,314,yes,no,12,aug,18
43,admin.,married,secondary,no,2,yes,yes,22,jul,254
48,blue-collar,divorced,primary,no,2677,no,no,20,jun,23
35,admin.,single,secondary,no,855,yes,no,12,may,241
49,services,married,tertiary,no,411,no,no,14,may,9
33,unemployed,single,tertiary,no,4874,no,no,22,feb,363
77,unknown,married,unknown,no,397,no,no,8,nov,207
56,housemaid,divorced,primary,no,61,no,no,2,jun,144
33,admin.,married,secondary,no,177,yes,no,11,may,100
44,admin.,single,secondary,no,985,yes,yes,11,may,9
40,admin.,married,secondary,no,767,yes,no,6,feb,168
55,blue-collar,divorced,secondary,no,496,no,yes,28,jul,93
31,management,married,tertiary,no,459,no,no,28,aug,13
42,services,married,unknown,no,1340,no,yes,30,jul,88
45,entrepreneur,divorced,secondary,no,1187,no,yes,20,nov,157
38,admin.,single,secondary,no,4023,no,no,11,jun,339
32,admin.,single,secondary,no,184,yes,no,8,may,230
35,management,single,tertiary,no,688,no,no,2,feb,504
70,retired,married,secondary,no,2064,no,no,22,oct,334
41,technician,married,secondary,no,862,no,no,18,nov,474
27,blue-collar,single,secondary,no,137,no,yes,25,jul,359
56,entrepreneur,married,tertiary,no,51439,no,yes,8,jul,325
59,management,divorced,tertiary,no,893,yes,no,16,apr,206
31,management,married,tertiary,no,607,no,no,27,aug,200
59,retired,married,primary,no,5521,yes,yes,13,may,94
32,management,single,tertiary,no,1966,no,no,18,aug,176
37,technician,single,secondary,no,363,yes,no,21,nov,39
59,retired,divorced,unknown,no,-49,yes,no,13,may,248
51,technician,married,tertiary,no,1533,no,no,18,jun,242
42,blue-collar,married,primary,no,250,yes,no,4,jun,46
38,admin.,divorced,secondary,no,407,yes,yes,19,aug,89
35,technician,divorced,secondary,no,3549,yes,no,13,aug,250
42,blue-collar,married,primary,no,0,yes,yes,7,may,209
43,technician,single,tertiary,no,1017,yes,no,19,may,257
31,management,married,tertiary,no,2652,no,no,25,aug,9
56,blue-collar,married,primary,no,2442,no,yes,18,aug,111
43,management,married,tertiary,no,0,yes,no,7,may,240
39,management,married,tertiary,no,0,no,no,29,aug,94
52,blue-collar,married,secondary,no,665,yes,no,15,may,57
32,services,single,secondary,no,-1139,yes,no,7,jul,201
37,self-employed,married,secondary,no,3396,no,no,18,aug,69
35,entrepreneur,married,tertiary,no,542,yes,yes,27,may,591
39,services,divorced,secondary,no,1957,yes,yes,20,nov,47
44,self-employed,married,secondary,no,304,yes,no,9,feb,15
41,entrepreneur,married,secondary,no,353,no,no,19,nov,90
26,student,single,tertiary,no,13107,yes,no,27,may,112
50,admin.,married,secondary,no,1138,yes,yes,31,jul,73
33,technician,married,secondary,no,0,yes,yes,19,nov,163
26,services,married,secondary,no,199,no,no,24,jul,139
31,admin.,single,tertiary,no,383,no,yes,6,feb,119
56,admin.,divorced,primary,no,0,no,yes,10,jul,542
40,blue-collar,married,secondary,no,1844,yes,no,11,may,231
27,technician,single,secondary,no,42,no,no,28,jan,251
41,technician,married,secondary,no,1788,no,no,28,aug,222
78,retired,married,primary,no,680,no,no,24,may,838
60,housemaid,married,primary,no,517,no,no,12,jun,1178
46,management,married,tertiary,no,3,no,no,18,aug,92
25,blue-collar,single,primary,no,17,yes,no,13,may,97
30,management,married,tertiary,no,-328,yes,no,14,may,242
37,self-employed,divorced,tertiary,no,1513,no,no,30,may,510
45,blue-collar,married,secondary,no,603,no,no,22,may,204
31,management,single,tertiary,no,307,no,no,21,nov,86
35,technician,married,tertiary,no,22,no,no,11,aug,109
47,management,married,tertiary,no,0,no,no,5,jun,265
55,services,married,secondary,no,283,yes,no,19,may,156
28,self-employed,single,tertiary,no,5215,no,no,2,jun,673
37,blue-collar,single,secondary,no,847,no,no,20,jun,54
